id,name,repeat,rampup_phase,main_phase,hosts,rf,read_ratio,write_ratio,keys,ops,main_rate_limit,key_dist,key_size,value_size_dist,docker_image,config_file,driver_config_file,workload_config_file,clients,client_threads,client_stride,rampup_rate_limit
r1f1s2_1,r1f1s2_rampup,1,yes,no,6,3,NA,NA,380000000,NA,NA,NA,16,"Enumerated(""1024:95 262144:5"")",adugois1/apache-cassandra-se:latest,cassandra-ds.yaml,with-token-map.conf,cql.yaml,1,256,1000,fixed=100000
r1f1s2_2,r1f1s2_ds-sat,3,no,yes,6,3,100,0,NA,20000000,NA,"Uniform(1,380000000)",16,"Enumerated(""1024:95 262144:5"")",adugois1/apache-cassandra-se:latest,cassandra-ds.yaml,without-token-map.conf,cql.yaml,1,256,1000,NA
r1f1s2_3,r1f1s2_simple-sat,3,no,yes,6,3,100,0,NA,20000000,NA,"Uniform(1,380000000)",16,"Enumerated(""1024:95 262144:5"")",adugois1/apache-cassandra-se:latest,cassandra-simple.yaml,without-token-map.conf,cql.yaml,1,256,1000,NA
r1f1s2_4,r1f1s2_ds-nom,3,no,yes,6,3,100,0,NA,20000000,"infer=MeanRate,r1f1s2_2,0.8","Uniform(1,380000000)",16,"Enumerated(""1024:95 262144:5"")",adugois1/apache-cassandra-se:latest,cassandra-ds.yaml,without-token-map.conf,cql.yaml,1,256,1000,NA
r1f1s2_5,r1f1s2_simple-nom,3,no,yes,6,3,100,0,NA,20000000,"infer=MeanRate,r1f1s2_2,0.8","Uniform(1,380000000)",16,"Enumerated(""1024:95 262144:5"")",adugois1/apache-cassandra-se:latest,cassandra-simple.yaml,without-token-map.conf,cql.yaml,1,256,1000,NA
