id,name,repeat,hosts,rf,read_ratio,write_ratio,keys,ops,duration,rampup_rate_limit,main_rate_limit,warmup_rate_limit,key_dist,key_size,value_size_dist,docker_image,config_file,driver_config_file,workload_config_file,clients,client_threads,cycle_per_stride
xp3_1,xp3_szipf_ds_1,6,15,3,100,0,600000000,NA,600,fixed=200000,fixed=100000,fixed=10000,"ApproximatedZipf(600000000,0.1)",16,FixedValue(1000),adugois1/apache-cassandra-se:latest,xp3/cassandra-ds.yaml,without-token-map.conf,cql.yaml,5,360,100
xp3_2,xp3_szipf_pa_1,6,15,3,100,0,600000000,NA,600,fixed=200000,fixed=100000,fixed=10000,"ApproximatedZipf(600000000,0.1)",16,FixedValue(1000),adugois1/apache-cassandra-se:latest,xp3/cassandra-pa.yaml,without-token-map.conf,cql.yaml,5,360,100
xp3_3,xp3_szipf_c3_1,6,15,3,100,0,600000000,NA,600,fixed=200000,fixed=100000,fixed=10000,"ApproximatedZipf(600000000,0.1)",16,FixedValue(1000),adugois1/apache-cassandra-se:latest,xp3/cassandra-c3.yaml,without-token-map.conf,cql.yaml,5,360,100
xp3_4,xp3_szipf_ds_2,6,15,3,100,0,600000000,NA,600,fixed=200000,fixed=500000,fixed=10000,"ApproximatedZipf(600000000,0.1)",16,FixedValue(1000),adugois1/apache-cassandra-se:latest,xp3/cassandra-ds.yaml,without-token-map.conf,cql.yaml,5,360,100
xp3_5,xp3_szipf_pa_2,6,15,3,100,0,600000000,NA,600,fixed=200000,fixed=500000,fixed=10000,"ApproximatedZipf(600000000,0.1)",16,FixedValue(1000),adugois1/apache-cassandra-se:latest,xp3/cassandra-pa.yaml,without-token-map.conf,cql.yaml,5,360,100
xp3_6,xp3_szipf_c3_2,6,15,3,100,0,600000000,NA,600,fixed=200000,fixed=500000,fixed=10000,"ApproximatedZipf(600000000,0.1)",16,FixedValue(1000),adugois1/apache-cassandra-se:latest,xp3/cassandra-c3.yaml,without-token-map.conf,cql.yaml,5,360,100
xp3_7,xp3_szipf_ds_3,6,15,3,100,0,600000000,NA,600,fixed=200000,fixed=900000,fixed=10000,"ApproximatedZipf(600000000,0.1)",16,FixedValue(1000),adugois1/apache-cassandra-se:latest,xp3/cassandra-ds.yaml,without-token-map.conf,cql.yaml,5,360,100
xp3_8,xp3_szipf_pa_3,6,15,3,100,0,600000000,NA,600,fixed=200000,fixed=900000,fixed=10000,"ApproximatedZipf(600000000,0.1)",16,FixedValue(1000),adugois1/apache-cassandra-se:latest,xp3/cassandra-pa.yaml,without-token-map.conf,cql.yaml,5,360,100
xp3_9,xp3_szipf_c3_3,6,15,3,100,0,600000000,NA,600,fixed=200000,fixed=900000,fixed=10000,"ApproximatedZipf(600000000,0.1)",16,FixedValue(1000),adugois1/apache-cassandra-se:latest,xp3/cassandra-c3.yaml,without-token-map.conf,cql.yaml,5,360,100
