id,name,repeat,hosts,rf,read_ratio,write_ratio,keys,ops,duration,rampup_rate_limit,main_rate_limit,warmup_rate_limit,key_dist,key_size,value_size_dist,docker_image,config_file,driver_config_file,workload_config_file,clients,client_threads,cycle_per_stride
xp2_1,xp2_unif_fifo,15,15,3,100,0,3000000,NA,600,fixed=1000,"linear=10000,5000",fixed=10000,"Uniform(1,3000000)",16,"FixedValues(1000,1000,1000,1000000)",adugois1/apache-cassandra-se:latest,xp2/cassandra-ds-fifo-4.yaml,without-token-map.conf,cql.yaml,5,360,100
xp2_2,xp2_unif_rml,15,15,3,100,0,3000000,NA,600,fixed=1000,"linear=10000,5000",fixed=10000,"Uniform(1,3000000)",16,"FixedValues(1000,1000,1000,1000000)",adugois1/apache-cassandra-se:latest,xp2/cassandra-ds-rml-4.yaml,without-token-map.conf,cql.yaml,5,360,100
xp2_3,xp2_zipf_fifo,15,15,3,100,0,3000000,NA,600,fixed=1000,"linear=10000,5000",fixed=10000,"ApproximatedZipf(3000000,0.9)",16,"FixedValues(1000,1000,1000,1000000)",adugois1/apache-cassandra-se:latest,xp2/cassandra-ds-fifo-4.yaml,without-token-map.conf,cql.yaml,5,360,100
xp2_4,xp2_zipf_rml,15,15,3,100,0,3000000,NA,600,fixed=1000,"linear=10000,5000",fixed=10000,"ApproximatedZipf(3000000,0.9)",16,"FixedValues(1000,1000,1000,1000000)",adugois1/apache-cassandra-se:latest,xp2/cassandra-ds-rml-4.yaml,without-token-map.conf,cql.yaml,5,360,100
